User,Original_track,Recommended_tracks
User 9),18440: ['Taylor Swift'] — Shake It Off),"52073: ['Selena', 'Barrio Boyzz'] — Donde Quiera Que Estés, 36136: ['Taylor Swift'] — Forever & Always, 19149: ['ZAYN', 'Sia'] — Dusk Till Dawn - Radio Edit, 38570: ['Clean Bandit', 'Mabel', '24kGoldn'] — Tick Tock (feat. 24kGoldn), 73384: ['Selena Gomez'] — Shake It Up - From ""Shake It Up"", 170176: ['Clean Bandit', 'Sean Paul', 'Anne-Marie'] — Rockabye (feat. Sean Paul & Anne-Marie), 170006: ['Nick Jonas'] — Find You, 18002: ['Olly Murs'] — Dance with Me Tonight, 140108: ['Louis The Child', 'Caroline Ailin'] — Last To Leave (feat. Caroline Ailin), 57168: ['Cody Simpson'] — La Da Dee"
User 9),17025: ['Soulja Boy'] — Crank That (Soulja Boy)),"136849: ['JAY-Z'] — Soon You'll Understand, 19460: ['JACKBOYS', 'Travis Scott', 'Young Thug'] — OUT WEST (feat. Young Thug), 18517: ['Kevin Gates', 'August Alsina'] — I Don't Get Tired (#IDGT) (feat. August Alsina), 137194: ['Montell Jordan', 'Silk ""The Shocker"" Friend', 'Master P'] — Let's Ride, 55861: ['Mac Miller', 'ScHoolboy Q'] — Gees, 71381: ['D12'] — Pimp Like Me, 15830: ['Fat Joe', 'Ja Rule', 'Ashanti'] — What's Luv? (feat. Ja-Rule & Ashanti), 56103: ['Austin Mahone', 'Pitbull'] — Mmm Yeah (feat. Pitbull), 91792: ['Rae Sremmurd', 'Swae Lee', 'Slim Jxmmi'] — Guatemala - From Swaecation, 17014: ['Sean Kingston'] — Beautiful Girls"
User 9),18412: ['Hozier'] — Take Me to Church),"73998: ['Hozier'] — Foreigner's God, 37415: ['Hozier'] — Angel of Small Death and the Codeine Scene, 91131: ['Hozier'] — From Eden, 37447: ['Hozier'] — From Eden, 18554: ['Hozier'] — Work Song, 33790: ['Amber'] — This Is Your Night, 154316: ['Amber Run'] — Hide & Seek, 18575: ['Hozier'] — Cherry Wine - Live, 37327: ['Hozier'] — Jackie and Wilson, 37390: ['Hozier'] — Like Real People Do"
User 9),19021: ['Tyler Childers'] — Feathered Indians),"158264: [""Anita O'Day"", 'Russ Garcia and His Orchestra'] — What's Your Story Morning Glory?, 42282: ['Johann Sebastian Bach', 'William Kapell'] — Partita No.4 in D Major, BWV 828: Aria, 104953: ['Ja Rule', ""Lil' Mo"", 'Vita'] — Put It On Me, 152292: ['Pepe Aguilar'] — Cruz de Olvido, 139620: ['Poor Mans Poison'] — Providence, 36525: ['Iration'] — Time Bomb, 113806: ['Monica Zetterlund', 'Bill Evans Trio'] — Some Other Time, 108415: ['RIZ LA VIE'] — Napkins, 60921: ['Anton Webern', 'Isaac Stern'] — 4 Pieces for Violin & Piano, Op. 7: II. Rasch, 56722: ['Ramz'] — Barking"
User 9),18423: ['Becky G'] — Shower),"35547: ['Beck'] — E-Pro, 70927: ['Beck'] — Sexx Laws, 33762: ['Beck'] — Devils Haircut, 123625: ['Beck'] — Blue Moon, 136486: ['Beck'] — Cold Brains, 136747: ['Beck'] — Nicotine & Gravy, 72128: ['Beck'] — Que' Onda Guero, 123675: ['Beck'] — Morning, 121268: ['Beck'] — Paper Tiger, 56044: ['Becky G'] — Can't Stop Dancin'"
User 9),17836: ['AWOLNATION'] — Sail),"116683: ['Elis Regina'] — O bêbado e a equilibrista, 91174: ['Vundabar'] — Alien Blues, 153100: ['Chris Rock'] — Generic Food - GH Version, 102686: ['Maranatha! Instrumental'] — As The Deer - Instrumental, 139414: ['Luna Haruna'] — Overfly, 131800: ['Brass Construction'] — Changin', 117571: ['Big Country'] — Fields Of Fire, 69242: ['Gipsy Kings'] — No Volvere, 73142: ['The Drums'] — Lets Go Surfing, 104911: ['Luis Aguilar', 'Antonio Aguilar'] — El Mala Estrella"
User 10),16001: ['Rammstein'] — Sonne),"104093: ['Rammstein'] — Bestrafe mich, 35451: ['Rammstein'] — AMERIKA, 15180: ['Rammstein'] — Engel, 104112: ['Rammstein'] — Spiel mit mir, 52271: ['Rammstein'] — Asche zu Asche, 52626: ['Rammstein'] — Sehnsucht, 15983: ['Rammstein'] — Feuer frei!, 136977: ['Rammstein'] — Zwitter, 138719: ['Rammstein'] — RAMMLIED, 52358: ['Rammstein'] — Weisses Fleisch"
User 10),54294: ['Avenged Sevenfold'] — Blinded in Chains),"123358: ['Avenged Sevenfold'] — Acid Rain, 106048: ['Evanescence'] — All That I Am Living For, 16956: ['Evanescence'] — Call Me When You're Sober, 16382: ['Evanescence'] — Everybody's Fool, 53983: ['Avenged Sevenfold'] — Remenissions, 17664: ['Avenged Sevenfold'] — Nightmare, 17134: ['Avenged Sevenfold'] — A Little Piece of Heaven, 53884: ['Avenged Sevenfold'] — Second Heartbeat, 105417: ['Avenged Sevenfold'] — Desecrate Through Reverence, 121474: ['Avenged Sevenfold'] — Eternal Rest"
User 10),11606: ['AC/DC'] — Back In Black),"30833: ['Van Halen'] — One Foot out the Door - 2015 Remaster, 163432: ['Van Halen'] — Panama - 45 Version, 82397: ['ZZ Top'] — Old Man, 10907: ['AC/DC'] — High Voltage, 162227: ['Aerosmith'] — Chip Away The Stone - Live at Santa Monica Civic Auditorium, Santa Monica, CA - April 1978, 83535: ['Blue Öyster Cult'] — Sinful Love, 72590: ['Led Zeppelin'] — Over the Hills and Far Away - Remaster, 118481: ['Poison'] — Fallen Angel, 131510: ['Slade'] — Coz I Luv You, 47064: ['Led Zeppelin'] — How Many More Times - Remaster"
User 10),73727: ['Five Finger Death Punch'] — M.I.N.E (End This Way)),"56744: ['Five Finger Death Punch'] — Gone Away, 55985: ['Five Finger Death Punch'] — Burn MF, 138265: ['Five Finger Death Punch'] — Generation Dead, 89706: ['Five Finger Death Punch'] — White Knuckles, 88928: ['Ill Niño'] — How Can I Live, 71384: ['Ill Niño'] — I Am Loco, 17106: ['Five Finger Death Punch'] — Under and Over It, 149165: ['Death'] — Mutilation, 36020: ['Five Finger Death Punch'] — Never Enough, 85721: ['Death'] — Zombie Ritual"
User 10),16396: ['Static-X'] — The Only),"53451: ['Static-X'] — Cold, 166753: ['Static-X'] — This Is Not, 137203: ['Static-X'] — Cold - Radio Mix; aka Deep Freeze Mix, 121824: ['Static-X'] — Dirthouse, 18167: ['In This Moment'] — Whore, 70547: ['Coal Chamber'] — Big Truck, 153529: ['Motionless In White'] — City Lights, 120812: ['Mushroomhead'] — Before I Die, 35717: ['Mudvayne'] — Forget to Remember - From Saw II - Original Soundtrack, 53784: ['Mudvayne'] — World So Cold"
User 10),15608: ['Linkin Park'] — In the End),"167714: ['Staind'] — Comfortably Numb - Acoustic Live, 154335: ['Godsmack'] — Something Different, 35236: ['Linkin Park'] — Nobody's Listening, 16282: ['Linkin Park'] — Breaking the Habit, 123656: ['Linkin Park'] — Until It's Gone, 121134: ['Staind'] — Pressure, 122309: ['Godsmack'] — Speak, 137384: ['Linkin Park'] — From the Inside - Live LP Underground Tour 2003, 17690: ['Godsmack'] — Cryin' Like A Bitch!!, 55214: ['Linkin Park'] — The Catalyst"
User 10),16430: ['Slipknot'] — Before I Forget),"15483: ['Slipknot'] — Wait and Bleed, 34806: ['Slipknot'] — Disasterpiece, 53421: ['Slipknot'] — Everything Ends, 123669: ['Slipknot'] — Sarcastrophe, 35463: ['Slipknot'] — Pulse of the Maggots, 153199: ['Slipknot'] — Sulfur, 121108: ['Slipknot'] — Left Behind, 108440: ['Slipknot'] — All Out Life, 88549: ['Slipknot'] — People = Shit, 137594: ['Slipknot'] — Scream"
User 10),34974: ['Disturbed'] — Prayer),"71528: ['System Of A Down'] — Ego Brain, 104864: ['Disturbed'] — Numb, 90181: ['Disturbed'] — The Animal, 105745: ['Disturbed'] — Just Stop, 92268: ['System Of A Down'] — Protect The Land, 34886: ['System Of A Down'] — Jet Pilot, 34952: ['System Of A Down'] — Innervision, 105203: ['Linkin Park', 'Jonathan Davis'] — 1Stp Klosr (The Humble Brothers Reanimation) [feat. Jonathan Davis], 53495: ['Adema'] — Giving In, 15829: ['System Of A Down'] — Aerials"
User 10),121529: ['Element Eighty'] — Broken Promises),"136768: ['The Avalanches'] — Two Hearts In 3/4 Time, 96050: ['Carmen Delia Dipini', 'René Touzet'] — Si No Vuelves, 28111: ['Piero Piccioni'] — Amore che nasce, 28359: ['Ralph McTell'] — Streets of London, 143043: ['Sonny Berman', 'Al Cohn', 'Serge Chaloff', 'Marky Markowitz', 'Earl Swope', 'Ralph Burns', 'Eddie Safranski', 'Don Lamond'] — Bmt Face (The Slumbering Giant), 150180: ['Andrew Lloyd Webber', 'Donny Osmond', 'Johnny Seaton', '""Joseph And The Amazing Technicolor Dreamcoat"" 1992 Canadian Cast'] — Song Of The King (Seven Fat Cows), 141326: ['Pyotr Ilyich Tchaikovsky', 'Sergei Rachmaninoff'] — Troïka en traîneaux, in E Major, 129927: ['Jean Françaix', 'Anja Thauer'] — Fantasy For Cello And Piano: 3. Elégie, 162628: ['Anoushirvan Rohani', 'Haydeh'] — Faryad, 170442: ['ilyTOMMY'] — Us vs the World"
User 10),72962: ['Billy Talent'] — Rusted From the Rain),"151887: ['Los Askis'] — Cumbia Azteca, 14105: ['10,000 Maniacs'] — These Are Days, 93464: ['Robert Schumann', 'Robert Casadesus'] — Waldszenen, Op. 82: 6. Herberge, 134447: ['Mario Ortiz Y Su Orquesta'] — A Fuego Lento, 164939: ['Annihilator'] — Phoenix Rising, 104539: ['Ideal'] — Whatever - Radio Edit, 147743: ['The Bodysnatchers'] — Let's Do Rock Steady, 123943: ['Mandolin Orange'] — Amsterdam (Recorded at Spotify Studios NYC), 83817: ['Manchild'] — Especially for You, 6066: ['Eddie Fisher'] — Christmas Day"
User 10),55253: ['The Pretty Reckless'] — Make Me Wanna Die),"89614: ['Four Year Strong'] — Heroes Get Remembered, Legends Never Die, 157532: ['Jose Antonio Salaman'] — Caminito Vecino, 169839: ['Beegie Adair'] — I've Got My Love To Keep Me Warm, 149036: ['King Diamond'] — Black Horsemen, 153856: ['John Maus'] — Cop Killer, 45378: ['Floyd Cramer'] — I Need You Now, 166650: ['Shyne'] — That's Gangsta, 36023: ['Sharpay Evans', 'Ryan'] — Fabulous, 89821: ['Greg Street', 'Nappy Roots'] — Good Day, 99944: ['George Frideric Handel', 'Academy of St. Martin in the Fields Chorus', 'Academy of St. Martin in the Fields', 'Sir Neville Marriner'] — Messiah, HWV 56 / Pt. 2: ""Hallelujah"""
User 10),17290: ['Hollywood Undead'] — Everywhere I Go),"153902: ['Hollywood Undead'] — Bitches, 37116: ['Hollywood Undead'] — Another Way Out, 89868: ['Hollywood Undead'] — This Love, This Hate, 140088: ['Hollywood Undead'] — Whatever It Takes, 122521: ['Hollywood Undead'] — No Other Place, 36797: ['Hollywood Undead'] — Comin’ In Hot, 122459: ['Hollywood Undead'] — Pimpin', 54822: ['Hollywood Undead'] — Black Dahlia, 89941: ['Hollywood Undead'] — Bottle And A Gun, 90369: ['Hollywood Undead'] — I Don’t Wanna Die"
User 10),106646: ['Korpiklaani'] — Vodka),"33125: ['Boyz II Men', 'Brian McKnight'] — Let It Snow, 73948: ['ODESZA', 'Shy Girls'] — All We Need (feat. Shy Girls), 154622: ['KALEO'] — All the Pretty Girls - Recorded at Spotify Studios NYC, 123655: ['1way Frank'] — Ayegirl, 168967: ['Aaron Lewis'] — The Road, 132807: ['The Undertones'] — When Saturday Comes - Eden Studio Sessions 16/11/1980, 119037: ['Loreena McKennitt'] — Greensleeves, 90131: ['Zion I', 'K.Flay'] — Coastin', 114456: ['Laura Nyro'] — Stoned Soul Picnic, 93311: ['Anonymous', 'Thomanerchor Leipzig', 'Günther Ramin'] — O Jesulein zart"
User 10),12520: ['Scorpions'] — Still Loving You),"146069: ['Scorpions'] — I'm Goin' Mad, 116969: ['Scorpions'] — Hold Me Tight, 13697: ['Scorpions'] — Send Me An Angel, 84267: ['Scorpions'] — Is There Anybody There?, 132827: ['Scorpions'] — Twentieth Century Man, 50908: ['Scorpions'] — Rhythm Of Love, 50856: ['Scorpions'] — Believe In Love, 166675: ['Annette Moreno'] — Me Diste Una Razón, 84189: ['Scorpions'] — Lovedrive, 11742: ['Scorpions'] — The Zoo"
User 10),15814: ['System Of A Down'] — Toxicity),"53495: ['Adema'] — Giving In, 105745: ['Disturbed'] — Just Stop, 105203: ['Linkin Park', 'Jonathan Davis'] — 1Stp Klosr (The Humble Brothers Reanimation) [feat. Jonathan Davis], 34886: ['System Of A Down'] — Jet Pilot, 16750: ['Disturbed'] — Land of Confusion, 15829: ['System Of A Down'] — Aerials, 35630: ['System Of A Down'] — Kill Rock 'n Roll, 122403: ['Disturbed'] — Haunted, 16687: ['System Of A Down'] — Lonely Day, 138529: ['Disturbed'] — Deceiver"
User 10),17291: ['Volbeat'] — Still Counting),"164918: ['U96'] — Das Boot, 147382: ['Crass'] — So What, 153994: ['Orjan Nilsen'] — Amsterdam, 66158: ['The Brecker Brothers'] — Some Skunk Funk, 39748: ['Marcel Pagnol', 'Charpin', 'Raimu', 'Vattier', 'Maupi'] — Acte 2, scène 3, 88936: ['Lil Rob'] — Barely Getting By, 65155: ['David Axelrod'] — The Warnings Part II, 130734: ['Tim Buckley'] — Love from Room 109 at the Islander (On Pacific Coast Highway), 127272: ['Tito Rodriguez', 'Noro Morales Y Su Orquesta'] — Rumbambola, 113157: ['Samuel A. Ward', 'Mormon Tabernacle Choir', 'Eugene Ormandy', 'Philadelphia Orchestra'] — America, The Beautiful"
User 10),15055: ['Metallica'] — Fuel),"120047: ['Metallica'] — Poor Twisted Me, 104630: ['Metallica'] — Hero Of The Day - Live with the SFSO, 12533: ['Metallica'] — The Call Of Ktulu (Remastered), 153203: ['Metallica'] — The End Of The Line, 12895: ['Metallica'] — Orion (Remastered), 67656: ['Metallica'] — Metal Militia (Remastered), 85292: ['Metallica'] — Ride The Lightning (Live at The Hollywood Palladium, Los Angeles, CA – March 10th, 1985), 120399: ['Metallica'] — Slither, 32818: ['Metallica'] — The Struggle Within, 120252: ['Metallica'] — Better Than You"
User 10),15880: ['Dope'] — Die MF Die),"151866: ['Godhead'] — Penetrate, 150483: ['Marilyn Manson'] — Organ Grinder, 33112: ['Ministry'] — N.W.O., 33014: ['Ministry'] — Just One Fix, 68942: ['Ministry'] — So What, 33328: ['Stabbing Westward'] — Save Yourself, 32404: ['Ministry'] — Thieves, 120080: ['Marilyn Manson'] — Deformography, 34261: ['Marilyn Manson'] — Rock Is Dead, 69874: ['Stabbing Westward'] — Shame"
User 10),122021: ['Poets of the Fall'] — Carnival of Rust),"71608: ['Paul Oakenfold', 'Asher D'] — Ready Steady Go - Extended Mix, 36752: ['Lykke Li', 'The Magician'] — I Follow Rivers - The Magician Remix, 52148: ['Vangelis'] — Love Theme, 7800: ['Bill Evans', 'Scott LaFaro', 'Paul Motian'] — What Is This Thing Called Love, 46706: ['Al Hirt'] — Harlem Hendoo, 120797: ['Beto Y Sus Canarios'] — Mi Ultimo Contrabando, 149576: ['Ángeles Del Infierno'] — Nada que perder, 159885: ['Jacques Dutronc'] — On nous cache tout, on nous dit rien, 105135: ['Linkin Park', 'Zion I'] — Plc.4 Mie Hæd (Amp Live Reanimation) [feat. Zion], 33514: ['Hole'] — Miss World"
User 10),9611: ['Led Zeppelin'] — Immigrant Song - Remaster),"122315: ['Led Zeppelin'] — Stairway to Heaven - Remaster, 163764: ['Poison'] — I Want Action - 2006 Remaster/7"" Single Version, 101729: ['AC/DC'] — Playing with Girls, 32333: ['White Lion'] — Radar Love, 48477: ['AC/DC'] — Squealer, 152255: ['The Darkness'] — Love Is Only a Feeling, 132352: ['Blue Öyster Cult'] — Celestial the Queen, 29840: ['AC/DC'] — Problem Child, 13891: [""Guns N' Roses""] — You Could Be Mine, 83907: ['Blue Öyster Cult'] — Golden Age of Leather"
User 10),167392: ['Finntroll'] — Trollhammaren),"153910: ['Tycho'] — Coastal Brake, 166683: ['Nas', 'Amerie'] — Rule (feat. Amerie), 30426: ['Peter Green'] — Slabo Day, 112045: ['Louis and Bebe Barron'] — Overture (Reprise), 25463: ['Frantz Casseus'] — Suite No. 1: Coumbite, 124087: ['Nao'] — Bad Blood, 155476: ['Lil Mosey', 'Lil Baby'] — Back At It (feat. Lil Baby), 153443: ['Thirty Seconds To Mars'] — This Is War, 125650: ['Burt Bacharach', 'Luther Vandross'] — A House Is Not a Home, 136678: ['American Football'] — The One With The Wurlitzer"
User 10),152458: ['In Flames'] — My Sweet Shadow),"154740: ['Miguel', 'Kacey Musgraves'] — waves (feat. Kacey Musgraves) - Remix, 106554: ['Justin Moore'] — Grandpa, 144835: ['Lee Hazlewood'] — Not The Lovin' Kind, 146320: ['Charlie Rich'] — A Very Special Love Song, 51135: ['Rodney-O & Joe Cooley'] — Everlasting Bass, 243: ['Bessie Smith'] — Work House Blues, 170395: ['Delle Alpi'] — Falling Stars, 92163: ['Cage The Elephant'] — Black Madonna, 136144: ['The Refreshments'] — Down Together, 108092: ['LANY'] — ILYSB"
User 10),9624: ['Black Sabbath'] — War Pigs / Luke's Wall - 2012 - Remaster),"84094: ['Black Sabbath'] — A Hard Road - 2014 Remaster, 10384: ['Black Sabbath'] — A National Acrobat - 2013 Remaster, 84688: ['Black Sabbath'] — Over and Over - 2008 Remaster, 47619: ['Black Sabbath'] — Laguna Sunrise - 2014 Remaster, 146904: ['Black Sabbath'] — Sabbath Bloody Sabbath - 2014 Remaster, 10303: ['Black Sabbath'] — Sabbath Bloody Sabbath - 2014 Remaster, 28935: ['Black Sabbath'] — Wheels of Confusion / The Straightener - 2014 Remaster, 100424: ['Black Sabbath'] — Shock Wave - 2014 Remaster, 132043: ['Black Sabbath'] — Jack the Stripper / Fairies Wear Boots - 2012 - Remaster, 28980: ['Black Sabbath'] — Tomorrow's Dream - 2014 Remaster"
User 10),17417: ['Skillet'] — Monster),"169232: ['Skillet'] — What I Believe, 122684: ['Skillet'] — Would It Matter, 54598: ['Skillet'] — The Last Night, 121488: ['Skillet'] — Forsaken, 55143: ['Skillet'] — Monster, 138115: ['Skillet'] — Yours to Hold, 90072: ['Skillet'] — Never Surrender, 153408: ['Skillet'] — Awake and Alive, 139493: ['Skillet'] — Circus for a Psycho, 168271: ['Skillet'] — Believe"
User 10),18093: ['Thousand Foot Krutch'] — Courtesy Call),"16710: ['Hinder'] — Get Stoned, 36643: ['Hinder'] — All American Nightmare, 54950: ['3 Doors Down'] — Let Me Be Myself, 36977: ['Thousand Foot Krutch'] — War of Change, 166515: ['3 Doors Down'] — By My Side, 168128: ['3 Doors Down'] — Train, 35029: ['3 Doors Down'] — Away From The Sun, 37092: ['Thousand Foot Krutch'] — Be Somebody, 89850: ['Hinder'] — Up All Night, 71483: ['3 Doors Down'] — The Road I'm On"
User 10),13806: ['Nirvana'] — Smells Like Teen Spirit),"152347: ['Pearl Jam'] — Yellow Ledbetter, 51046: ['Nirvana'] — Paper Cuts, 51845: ['Nirvana'] — Tourette's, 32802: ['Pearl Jam'] — Why Go, 164884: ['Nirvana'] — Stay Away, 51531: ['Nirvana'] — Something In The Way, 119552: ['Nirvana'] — Rape Me, 164798: ['Nirvana'] — On A Plain, 86702: ['Nirvana'] — Big Long Now, 121690: ['Pearl Jam'] — Last Kiss"
User 10),120716: ['Children Of Bodom'] — Downfall),"40521: ['Alvarenga E Ranchinho'] — Boi Amarelinho, 137958: ['Lil Wayne', 'Currency'] — Grown Man, 31394: ['Meat Puppets'] — Plateau, 116457: ['Francesco De Gregori'] — Generale, 157391: ['Los Hermanos Arriagada'] — Mi Amada, 118164: ['Niagara'] — L'amour à la plage, 18037: ['Mac DeMarco'] — My Kind of Woman, 43266: ['Maurice Ravel', 'Gregor Piatigorsky'] — Piano Trio in A Minor, M. 67: III. Passacaille - Très large, 90201: ['Two Door Cinema Club'] — Cigarettes In the Theatre, 99980: ['Hound Dog Taylor'] — Let's Get Funky"
User 10),36715: ['Sabaton'] — Primo Victoria),"168872: ['Sabaton'] — The Lion from the North - English Version, 104317: ['Blind Guardian'] — Mirror Mirror - Remastered 2007, 167038: ['Grave Digger'] — Rebellion (The Clans Are Marching), 50014: ['Metal Church'] — Metal Church, 163326: ['Metal Church'] — Merciless Onslaught, 72029: ['DragonForce'] — Soldiers Of The Wastelands, 85294: ['Grim Reaper'] — See You in Hell, 153549: ['Sabaton'] — Swedish Pagans, 102833: ['Savatage'] — Gutter Ballet, 118321: ['Running Wild'] — Under Jolly Roger"
User 10),91111: ['Nonpoint'] — Breaking Skin),"131767: ['Ralfi Pagan'] — Stay Out Of My Life, 65940: ['Leon Haywood'] — I Want'a Do Something Freaky To You, 141595: ['Astor Piazzolla', 'De Caro'] — Tierra Querida, 29662: ['Tony Orlando & Dawn'] — He Don't Love You (Like I Love You), 51434: ['Simply Red'] — Something Got Me Started - 2008 Remaster, 12133: ['Grandmaster Flash & The Furious Five', 'Grandmaster Melle Mel', 'Duke Bootee'] — The Message (feat. Melle Mel & Duke Bootee), 161238: ['Doc Watson'] — Beaumont Rag, 127196: ['Richard Strauss', 'Dorothea Siebert', 'Ester Réthy', 'Georgine Von Milinkovic', 'Sieglinde Wagner', 'Wiener Philharmoniker', 'Clemens Krauss'] — Die Liebe der Danae, Op. 83, TrV 278, Act II: Interlude - Hochzeitszug! (Live), 163234: ['George Frideric Handel', 'The Monteverdi Choir', 'English Baroque Soloists', 'John Eliot Gardiner'] — Messiah, HWV 56 / Pt. 2: 24. Chorus: All we like sheep have gone astray, 144526: ['Eddie Harris'] — Chicago Serenade"
